id,date,lat,lng,name,score,text,title,user
review_634691362,2018-11-20,42.692646,23.331203,Supa Star,100,"Soups made from scratch, atleast 10 different types of them every day, suitable for any diet and preferences. Great prices, two central locations with cosy tables inside. The chicken sandwich is amazing. And the Moroccan soup with chickpeas!",Best place in Sofia for a quick lunch,5107A6D7710A98B383776C49A05B5803
review_631304634,2018-11-06,42.692646,23.331203,Supa Star,100,"For a person with low budget is a great place to stop the hunger. The prices are between 3-6 lv for a soup. There is everything you need for a lunch - salad, sandwich, soup and a dessert. Always cozy and the staff is positive.","Tasty soups, sandwiches and it is cheap",831CC1ED5E11B2BBE83EC3343A55A83B
review_630211876,2018-11-02,42.692646,23.331203,Supa Star,100,"Nice young place ideal for a light lunch with soup and salad or sandwich. Cosy place in the middle of Sofia with a good variety of soups. All soups names and ingredients are in cyrillic hence it's not possible to order unless after asking the lady behind the bar. Anyhow, cool place to go for a trip on a budget.",Light lunch in Sofia,F48F58BB2959B46FCE426A59F7CA5324
review_625124248,2018-10-15,42.692646,23.331203,Supa Star,100,"good location, tasty, healthy and diverse food, decent prices, friendly staff, cute atmosphere; try the mascarpone desserts and the tripe soup",tasty soups and sandwiches,61B12F50D03F0B39EABB609FE45001DE
review_622718389,2018-10-06,42.692646,23.331203,Supa Star,100,"This is definitely not the place with an extensive menu (it's not supposed to be), but everything we eat was fresh and tasty. Some items from the menu were specialties from different countries. Service was OK. There's a paid parking around the corner.",Excellent price-to-quality ratio,ABD0EAA6D9F6A615F1DC03415617D8B7
review_620328358,2018-09-28,42.692646,23.331203,Supa Star,100,"A nice place with reasonable prices. Always a choice between 3-4 soups, 2-3 sandwiches. Good coffee and a range of desserts.Ideal for a quick lunch!",good for brunch,4879A40F4C1EAF9ED418D6FDD835E16C
review_620275436,2018-09-28,42.692646,23.331203,Supa Star,100,"We bought two soups, beans and potatoes they were really tasty. As they claim they have 250 recepies of soups and to they make about six different recepies each day.We also took a salad and two sandwiches, all of that cost us 18~!!! I think it's a must stop.",Great place,BA34B61FD9487CC09235B83DB347D07B
review_620146342,2018-09-28,42.692646,23.331203,Supa Star,100,"if you planning to travel sofia, i strongly recommend to visit supa star. they announce their daily menu on their internet page, you can follow there.",delicious!,31615A41595535B083890F8CDE2A0EAE
review_612597067,2018-08-31,42.692646,23.331203,Supa Star,100,Honestly one of my top places to eat in Sofia. As a person who doesnt enjoy soups that much I can say that I started eating more and more after visiting the place! Great variety of soups in the winter as well in the summer. Place is really cosy and staff is always polite:) The sandwiches are really good too!,Favourite place,88F82897D876D8FD4DE49BD8E3F8279C
review_636825750,2018-12-01,42.69062,23.321276,Cava,100,"This restaurant serves very good tapas, salads, and main dishes in a cozy and comfortable style. The owner and chefs really take good care of you! The salted caramel creme for dessert is especially tasty! Very good veggie and meat dishes.",Great restaurant! Must-eat!,63244C1F52B6350EB22B5248D760FC15
review_636271805,2018-11-28,42.69062,23.321276,Cava,100,Innovative menu of well presented dushes from tapas to contemporary European / Mediterranean inspired mains. Great for non meat eatwers too. Relaxed vibe and incredibly helpful staff. Visited the same time last year and was a genuine pleasure to come back.,Stylish and friendly lunch,AED4C710F9C7BA36E91D3EAFE48E7FAC
review_635258133,2018-11-23,42.69062,23.321276,Cava,100,"Really nice staff, wonderful tastes, cosy place, comfortable armchairs, stylish and good prices. I will turn soon!",Great place,18FB4920DBE87F6C4D0662A15A8CEBAC
review_634496393,2018-11-19,42.69062,23.321276,Cava,100,"New restaurant in town (less than 1 year) but a long bright future in front: all excellent, from the location (center) to the atmosphere(warm and cozy, but classy too), service( fast and kind) and obviously the food (wide and tasty choice). Fair price. Reccomended!",Nicely surprised,428BE32D3BF1253DB775EA6693B696FB
review_630713187,2018-11-04,42.69062,23.321276,Cava,100,"The personnal is truly professional and nice. It offers a variety of dishes and beverages (such as a wide range of wines, for instance). The food is excellent, however the service a bit slow, but it's worth waiting if you are not in a rush ! The atmosphere is really pleasant, as I could eat calmly without being disturbed by the noise.I recommend this place a 100 % , and I'm looking forward to come back next time I'll go to Sofia :)",A tastefully furnished restaurant with excellent food,8075C0D9BE95F4831984134B9BFDF2A0
review_630411096,2018-11-03,42.69062,23.321276,Cava,100,"Need to acknowledge that Cava is not a restaurant but tapas and wine bar. Vibes were chillout with live performance. Service is brilliant, punctual and listening to feedback. Unfortunately food was poor. I assume this is tempo, as they hav3 a new cook, but this doesn't change the fact. Menu is tapas oriented and far from being abundant. 3-4 mains, 10 tapas and salads. Out of what we ordered only the bruschettas were ok, the lamb chops were hard to chew, carciofi was overboiled, the skewers weren't marinated well. We got a compliment from 5hem, so I think they are concerned with the situation and there will be a change. Wine list is abundant and affordable. Will give it a second try, when the cook tenures.","Lovely vibes, excellent service with misses in food",A91D7863F86A6C07D86EA8F0E80F261F
review_630020671,2018-11-01,42.69062,23.321276,Cava,100,We had great evening and we recommend to everyone to visit this place you want be disappointed .The service was excellent we got friendly attention and superb advice for the food and beverages. We will be back for more,Great Evening in the this beautiful restaurant,7F42E0939AFBC40C994C2894F8AD16A9
review_629985031,2018-10-31,42.69062,23.321276,Cava,100,"Really enjoyed the food, friendly service and wine at this Sofia restaurant. The vegetarians are the tasty veggie tapas and the others has the main meal. Puddings were also tasty. We highly recommend.",Lovely evening,C1BD08C73FEAC186672329B027CC42F3
review_629281580,2018-10-28,42.69062,23.321276,Cava,100,"I was really excited to go out on a Friday night for a dinner especially when i heard the word ""tapas"". It was really disappointing for such a centrally located restaurant, with good atmosphere. First of all the service was really bad : I ordered around 20:30 h and my order didn't come till 22:30 h and that was my queue to cancel it. I'm really sorry to give it such a poor review, but i think that people should know.",VERY slow service,2AC92DAFBA89EC194C409DFA2ADAE529
review_627644583,2018-10-24,42.69062,23.321276,Cava,100,Great food and excellent polite service .The menu is original and the food is seasonal and fresh and really tasty,Great food and exelent service,29B5760289FEC72E78261F053EF54F31
review_636076623,2018-11-27,42.696064,23.347334,Kanaal,100,Gutted I only managed one visit. Great selection of beers and knowledgeable staff; relaxed atmosphere. Really enjoyed it,Great beers,18029EB72FCF22B155B81DB800CB346D
review_582819936,2018-05-26,42.696064,23.347334,Kanaal,100,The best craft beer place I have ever been . Liubomir the owner is pretty cool guy I really liked him .,I feel smarter now,1966BE08E5E42AB125DD16F9236616D0
review_579900719,2018-05-13,42.696064,23.347334,Kanaal,100,Great bar nice assortment of beers . Nice staff. They have a good selection of draft beers. I would recommend it for sure.,Perfect bar,9A8D1A6E283EE276AE06446308A50163
review_578883051,2018-05-08,42.696064,23.347334,Kanaal,100,"This place has been open for 8 years and it is by far the best craft beer bar in Sofia. The selection of beers on keg was of the highest quality. I have visited numerous craft beer bars in the UK, Madrid, Copenhagen, Sofia, USA and I would rate Kanaal in my top two. Fell Bar in Kendal, Cumbria is the other. Spent 4 hours in here and the highlight was a Dutch imperial stout Hels Verdoemenis at 21.3%!",The best craft beer bar in Sofia,F124D665306A2433DA3707300CCE8381
review_577953311,2018-05-04,42.696064,23.347334,Kanaal,100,"We love to travel (family of 4 from the Netherlands) and we took the opportunity to travel to Sofia this spring. That raised some eyebrows, but we now know that Sofia (and Bulgaria) is an excellent travel destination with lovely weather, friendly people, tasty food and interesting sights.Kanaal is a well known place in Bulgaria amongst craft-beer lovers, so I really needed to go here. One evening we (my oldest son and I) took the taxi and headed for the bar at Madrid Avenue. It’s name KANAAL has two reasons: first it is close to a channel through the city and second its marketing-company from Amsterdam thought it was a suitable name for a bar who’s owner was first introduced to craft beer in the Netherlands, a country that has a lot of “kanalen” or channels.The bar had about 8 tabs I think and a lot of beers on bottle. We took the three beers on tab that came from Bulgaria, the others were from (of course) the Netherlands and other countries. The beers were great and then we tried an IPA from a bottle and at last the owner (which who we had a mutual friend in the Netherlands) came at our table and offered us a nice dessert-beer from Pojala.Both the beers, music and company made our evening well spent in KANAAL. I was sorry we had no opportunity to return during our 6 days stay in Sofia, but maybe we can during a next visit to the city.",KANAAL = best + widest variety beers in town,30B5C7ED90ED72E1E2A8FF2B6D1EDA07
review_574138421,2018-04-18,42.696064,23.347334,Kanaal,100,"Woooow! Thnx to some Bulgarian friends we have, we got to this superb place and had a wonderful time before the flight! Classy!",WOW!,3635F094F82A15110E9E860A2FAF2FB5
review_566713874,2018-03-15,42.696064,23.347334,Kanaal,100,Even if you dont get any Food here - you can be sure to have some good draft beers available. Of course you can get some chips or nuts. The bar design is verry modern. Musik is chilling and the volume is good to talk with each other.,Good beers,2B94CE914565C610A54F28F4BDF8B752
review_564931185,2018-03-06,42.696064,23.347334,Kanaal,100,During our visit last Saturday night there was a nice dj playing perfect tunes for drinking some international beers. Nice selection and recommendations at the bar. Very cozy! I can imagine when the temperature rises the garden is very nice too.,"When you love beer, drink it here",82025F8EA61C65802D8F09C8CCD5DBBD
review_550843236,2018-01-02,42.696064,23.347334,Kanaal,100,Beautiful place and beautiful people. Amazing staff with positive and friendly attitude. Great beer selection. And music was dope! Went there for New year's eve.,Conceptual experience,19FD43991073349607FD75BEF445B0D2
review_548813788,2017-12-23,42.696064,23.347334,Kanaal,100,This is a bit of a strange place. In the good way. With a nice garden friendly staff and people who are enjoying the good beer and friends. I would recommend as one of the places younshould visit.,Nice and cozy,3AB312DE8969C928A897C23E6662810C
review_634713936,2018-11-20,42.692566,23.329945,Izbata Tavern,20,"Poor food. Plastic bag found in main course. Staff apologetic but horrible shock. Staff also shocked and replacement main course offered plus a free drink. However, partner’s meal also not very good - vegetables drab and nearly cold. Sadly, cannot recommend.",Dreadful.,97129C3E8A7FD6C7AB820D75467C8AC7
review_632780406,2018-11-12,42.692566,23.329945,Izbata Tavern,20,"Excellent cuisine. Nice place with traditional music. A special elogy to the staff because they are very kind and polite. Normal prices, great quality. I would like to give more than 5 stars. We came back again to try the other dishes. Ci ritorneremo! Ciao! Bye Krasimir and Maria ). Amazing. Recommended.",Very nice !,ECF710B9CEE75E4FF2626B5969618E69
review_632521134,2018-11-11,42.692566,23.329945,Izbata Tavern,20,The food was precooked and heated in microwaves (only the cheese was great). The staff was not polite and the prices were not related with quality. I do not recommended.,very touristic,202C3B0B219BE0CC738BF6701570A49E
review_630975802,2018-11-05,42.692566,23.329945,Izbata Tavern,20,We had dîner in this restaurant on the recommendation of our Bulgarian guide.The food was excellent. We had a mushroom soup and some courses recommended by the waiters with Bulgarian names.The waiter was really caring and nice.A wonderful experience for our first dîner in Sofia.,"Excellent Bulgarian food, great service",8F4E1F7042024ED9E4C5B71ADF80A944
review_630748786,2018-11-04,42.692566,23.329945,Izbata Tavern,20,"The food was not special, very average. But the waiters were a bit unfriendly what make the experience unpleasant",Not too friendly waiters,02C65EFA13DB154ABD7ED30A55AA813C
review_629289266,2018-10-29,42.692566,23.329945,Izbata Tavern,20,"Traditional decor and music. The food was excellent and tasty. The service was excellent. Also, the bathroom was very clean",Dinner,7E7392F34EBCB13289266E03CF659438
review_627795858,2018-10-24,42.692566,23.329945,Izbata Tavern,20,"We went here on our first night. Garlic pitka was delicious! The roast lamb and potatoes were also wonderful.Menu is available in English, with a wide range of Bulgarian specialities. We were sad not to return.Not 5*s because the sausages in one dish were soggy.",Lovely meal,8DBCF901E7025BA1CBAD203058A26686
review_627008131,2018-10-21,42.692566,23.329945,Izbata Tavern,20,We didn’t want to order two complete meals because meals are very large in this country. Ordered appetizer sampler which was very good. Don’t drink alcohol so ordered a soda drink. Bill 26 leva. Waitress mostly ignored us. Would never go here again. There are lots og Trip Advisor restaurants in this area with very over-priced menus!,"Tourist friendly, prices tourist gouging",6E408173D6623D99E2C52925AB334FF5
review_626752733,2018-10-20,42.692566,23.329945,Izbata Tavern,20,Definately a place to go for local Bulgarian food in Sofia. The service was fine and the food very nice indeed. Vegetarian friendly.,"Very good local food, vegetarian friendly",9946B778D9FFBBE1706E5742AE96B167
review_625137706,2018-10-15,42.692566,23.329945,Izbata Tavern,20,"as a Bulgarian I can confirm that the food is prepared in a proper way, but the prices are higher then they should be; it's not impossible to find food with the same quality that's 20-30% cheaper",good tavern; somewhat overpriced,61B12F50D03F0B39EABB609FE45001DE
review_636951525,2018-12-01,42.706596,23.322617,Hadjidraganovite kashti,20,"Ruined our last night in Sophia, no care taken over anything.Service was really poor, waited ages for our food ,and starters and main courses all came at different times, when the food arrived our meat main course was luke warm, we sent it back to a server ( female) who then treated us with distain .Quality of the meat very poor, taste non existent, like chewing rubber.We did complain and we were told,well it is SaturdayWe asked for the desert menu which never arrived so at that stage gave upThey couldn’t give a toss, the experience was terribleJ",Very Poor Experience,BAAB83D11CA8314015E82AEDB894B7BB
review_636085003,2018-11-27,42.706596,23.322617,Hadjidraganovite kashti,20,"It may be geared to tourism rather than the locals, but it is NOT a rip off. It provides excellent Bulgarian food and wine at very fair prices in a warm and cheerful atmosphere - what more could you want?On a cold November evening it was a real pleasure to eat in this welcoming cellar restaurant. The service was friendly and efficient, there was plenty of choice on the menu, the food was well cooked, generous portions and interesting. The house wine was good value and very drinkable. We would definitely recommend it to visitors to Sofia.","Great food, fair prices and good service.",AE535BBB7C20385AC1FA88784A82D1FB
review_635374278,2018-11-24,42.706596,23.322617,Hadjidraganovite kashti,20,"Worse than horrible experience. The dishes were served after a wait of 30 mins (which is too long in my opinion), but that wasn't the reason I write this review. Their waiter (that I wouldn't like to mention his name), spilled the dish of beef in hot wine on my pants, I was shocked when the only appology I got is a desert of 2 lv and nothing else! All my plans for the rest of the day were cancelled because I had to go back to the hotel and change them. This is not a behaviour I would expect from such highly rated restaurant. I would never come back.",All my pants are with boiling wine,42913951C578B2B451B667232B4D22C5
review_635257750,2018-11-23,42.706596,23.322617,Hadjidraganovite kashti,20,"We have been there over the last evening of a job trip because we had been told the restaurant was very good but unfortunately the staff was really cold and somehow unwelcoming. They have and incredibly large menu but all dishes look the same. Besides we had to discuss a bit to have separated bills, which we needed.Didn't like it.",Far less than we expected,D14D401868C53A333B87BBF09C4B1212
review_634777297,2018-11-21,42.706596,23.322617,Hadjidraganovite kashti,20,"Summary: Must-go for Bulgarian kitchen, very appropriate for foreign guests tooDetailed:- AmbienceAuthentic, cosy, ethno style with different clothing and other typical accessories from the folk culture across the country- FoodSimply great.Starters - got a mixed dish of typical salads and a mixed dish of typical meat appetizers. Very good. For the main course we got a grill plate with 2kg+ meat for the 4 of us, very delicious. Only remark, the meat was partially cold, but this might be due to the vast quantity or because we were rather slow with the starters.- ServiceExcellent- Wine cardExtensive, plus the waiters are knowledgable","Rural experience (Ethno-style), great food & service",558DE5DB8BEF89D428BED98075FB9D1F
review_632617897,2018-11-11,42.706596,23.322617,Hadjidraganovite kashti,20,"This place is really very authentic. Even on friday nights, it is very crowded. Inspite of it, order didn’t came very late. Bread with garlic is a legend ☺️. If you ate sish kebap in Turkey before, you won’t enjoy your meal very much, because in Turkey it is thinner and very well cooked. Chicken kebap is very delicious.",Authentic Restaurant,C011E674D32092A6DFA1E73CDF1BC016
review_631596228,2018-11-07,42.706596,23.322617,Hadjidraganovite kashti,20,"I visited this restaurant two times in november 2018. The Crew is wonderfull, the food is delicius, the Wine is perfect, and inside you will feel to come back to Bulgaria like in old days. Because of the waiters clothes and the interieur in the restaurant.Next time I'm in Sofia, I will visit this restaurant.",One of the best restaurants in Sofia,74887A0829D10741F9E6C30D0FBC365A
review_629758679,2018-10-30,42.706596,23.322617,Hadjidraganovite kashti,20,"Beautiful authentic Bulgarian interior, traditional live music and everybody in traditional clothing that makes the experience fantastic! Service was the best, very help-full and always smiling, and THE FOOD WAS AMAZING!!",Authentic a delicious!!,8785DDBBE33115D8275D7866996FBB56
review_627711147,2018-10-24,42.706596,23.322617,Hadjidraganovite kashti,20,Went there cause the tripadvisor. We were not disappointed. I think that the place is mostly for the tourist but it was great. The staff was very polite and we were served rather quick. The food was great if U like meat. Four of us had meal plate for 4 person and we couldn't finish it (we were starving). The bill for 4 persons was 45 euros.,Amazing,EEE130FDEF7F9EDFA8B16EBDAE9F8716
review_627659682,2018-10-24,42.706596,23.322617,Hadjidraganovite kashti,20,"Great meal, well prepared, and the Baklava was outstanding. Really enjoyed everything about this restaurant.",Wonderful festive place,7971A3726D7C28314EA5B64074F70881
review_633822765,2018-11-16,42.69188,23.322071,Bistro Pesto,80,"Great meal, cosy like your grandma’s kitchen! Excellent for meeting friends! Home made pasta Italian style!",Best pasta!,6FABA65F5A56763FAA9C42A79EDCA255
review_633478463,2018-11-14,42.69188,23.322071,Bistro Pesto,80,"Lovely place, very cosy and friendly atmosphere. Mixed seafood pasta was absolutely perfect, definitely recommended! The green peas soup was also very, very nice. We are very happy we found this lovely little place in Sofia today. Wonderful service, friendly atmosphere, we hope to come back someday. Our best dining experience in Sofia, highly recommended!","Fantastic food, amazing service. 5 Stars!",4950C9ED90963DEE0A18D1AC5B158545
review_625730466,2018-10-17,42.69188,23.322071,Bistro Pesto,80,"We really enjoyed our dinner here. I got the pasta pesto which was yum, my partner for the seafood pasta which he also enjoyed. Booking ahead is recommended",Lovely pasta,5637EF966E733AE7EC8C62DD711FA349
review_625011814,2018-10-15,42.69188,23.322071,Bistro Pesto,80,Whether you need taste pasta even more tasty than in Italy this is the place .Food is cooked with love and personnel and customers are lovely,Always great,6DDB66BB6C05A78B75A9EF51E3973C16
review_624451004,2018-10-13,42.69188,23.322071,Bistro Pesto,80,"Uffff delicious food, excellent attention and beautiful place. It was really amazing found this place in Sofia.",More than excellent,24456032F4401CFD8AB5C13E6AF5A652
review_623266706,2018-10-08,42.69188,23.322071,Bistro Pesto,80,Beautiful tiny place. Typical family cuisine straight from Italy! Place is not big. The salads are super simple but just super good! Pasta are awesome! Perfect for a quick lunch or diner in couple!,Great Italian simple food,73E660A3A3B4AB00C1F395B72152D0E5
review_622846858,2018-10-07,42.69188,23.322071,Bistro Pesto,80,"If you're searching for Italian tastes, THIS IS THE RESTAURANT. Absolutely amazing. I was so sad when I finished my plate of pasta. This restaurant is the Paradise for taste",Truw Italian tastes,187C906E53F09D0C07A92CFAE627D21F
review_622279872,2018-10-04,42.69188,23.322071,Bistro Pesto,80,"Don’t expect the perfect pasta that you can have in a fine Italian restaurant, but in a cozy, warm atmosphere you can enjoy a decent meal",Enjoy an Italian plate in a warm place,B41C44750090F78CE610C98D085B85E7
review_620226292,2018-09-28,42.69188,23.322071,Bistro Pesto,80,"This Italian street cafe has fantastic homemade food cooked infront of you and straight from the pan. Staff are very friendly and the atmosphere is great, a good value eatery 😋",Culture,91B73CAE6AC132FEE57173A6B41887FB
review_618367086,2018-09-21,42.69188,23.322071,Bistro Pesto,80,"Well, well... Where do I start. This place is just filled with emotions. It's all about the simplicity of pasta and at the same about the little details.I think a story will describe my feelings about Bistro Pesto the best. During one of my first visits, I was looking to pick up some pasta for takeaway. So, I stopped by, ordered two beef and two cheese pastas and was asked to come back to pick it up in 20 minutes. So, I go in 20 minutes, but I have no cash on me, just cards. It was the owner who was at the cashier and he could not get the POS to work. I was like 'no problem, I'll go get some cash from the ATM' when he looks at me and I can feel he is quite frustrated all ready and says ""NO, take it & go! I don't like pasta cold."" Ofc, he gave me the receipt, but did not even ask me when I will be coming back to pay him. This attitude is felt throughout the restaurant and I recommend it from my heart!",Authentic & super tasty pasta place,3238BA29C9A9FEFCCBE3CF356329A50B
review_630935002,2018-11-05,42.621407,23.30345,Restaurant Vodenitzata,100,"This is probably one of the best places for anyone who wants to enjoy the traditional Bulgarian cuisine, culture and traditions. I was surprised by the friendly staff, the excellent atmosphere, the delicious dishes and the warmth that radiates the place. I strongly recommend it, especially during the summer when you can sit outside. Of course, do not miss the special participation of the fire-dancers.",Excellent place to feel the local traditions,841E368A3357B5EBAF54DB5FFFAD046E
review_627662888,2018-10-24,42.621407,23.30345,Restaurant Vodenitzata,100,"The decor, service, food was outstanding. It seemed a bit rote (dancing) but nonetheless if you are in Sofia check it out.",Very touristy but excellent,7971A3726D7C28314EA5B64074F70881
review_626144564,2018-10-18,42.621407,23.30345,Restaurant Vodenitzata,100,"We were there as part of a group, they had folk singing/dancing entertainment for most of the night and evening and the ""famous"" fire show (please dont use flash, it can blind the perfomers and could lead to severe injuries). Just enjoy the atmosphere. Food and service was good I suppose traditional but I cannot judge the authenticity. Seems to a good place to bring tourists like myself. The location as you can see on the map is outside in the surrounding hills - you can drive up to the restaurant directly, there is a small road off the main one. At least when we were there the area was guarded.",Entertaining,15364770AEFC8065407DC609E88DA8F7
review_625773632,2018-10-17,42.621407,23.30345,Restaurant Vodenitzata,100,"Nice restaurant with lot of Bulgarian dishes...For my taste, food are correct, we was try lamb in the oven, reccomended, but not highest level, also home made bread was exelent.Our table was inside, but restaurant also have nice outside area...",nice Bulgarian restaurant,D8D5D1E58F4C9C1454A66D9E073B6EDE
review_624188851,2018-10-12,42.621407,23.30345,Restaurant Vodenitzata,100,"The location of the restaurant and the decorations are just amazing! Food is tasty and very traditional and the employees are quite friendly, but the price...expensive! :(((",Tasty but expensive!,3F12E45F2FEE94D1E5AFB0379622AD3F
review_613325351,2018-09-02,42.621407,23.30345,Restaurant Vodenitzata,100,"We have been in Vodenicata more than 10 times and was always absolutely amazing. The food is tasty, the atmosphere is traditional Bulgarian. One of my favorite places ever!",Love it,3BB30B5A4D98BF4507725D30FE674343
review_610281547,2018-08-25,42.621407,23.30345,Restaurant Vodenitzata,100,"We arrived with our toddler. I took the child by the hand and was walking close to the table in a quiet place of the terrasse without blocking anybody's path. Within 1 minute a passing waiter made a remark in Bulgarian (""this is not a restaurant for children!""), and after I answered he told us that ""if you want to walk your toddler around then do it outside the restaurant"". That's what we did, we immediately left.",Extremely rude,3DC586B0CA505AA183CDC7BE86591150
review_609432064,2018-08-23,42.621407,23.30345,Restaurant Vodenitzata,100,"All classic dishes available, nice surroundings too at the foot of Vitosha. Good place to taste country Bulgaria while in Sofia",a Bulgarian affair,20CBBC7BC9ED1BBC404CB77839B93719
review_605760176,2018-08-12,42.621407,23.30345,Restaurant Vodenitzata,100,We stumbled across this place after a hike and all loved it! Meals were large and everything was traditional. Staff were friendly so I’d highly recommend it. Would return for an evening as they seem so much fun!,A great find!,EBBD8072C522A34E220465DC078E316F
review_603963640,2018-08-07,42.621407,23.30345,Restaurant Vodenitzata,100,"Go and try ... Being in Bulgaria you have to taste the national cusine. It is the well known adwise everywhere in the world. But here, in Bulgaria it is not only the taste of food, it is the reaching the national spirit. Everybody beleives to the wellknown chefs. But here you will be really surprised ... enjoy it ...",Nothing else but Bulgarian food,0503B2A408B79F2BD8B9E8680C51185B
review_626812388,2018-10-20,42.694443,23.33095,Secret by Chef Petrov,20,"Today i've reservated table for a romantic dinner with my wife at you'r restaurant. Have to admit that we were a bit dissapointed about the dishes. The foie gras was actually more like a butter with a taste of a foie gras, the beef tartar had a lot onion in. Though the koba carpaccio was excellent. As well as the star wars and a mandarine desserts. The beef wellington was average minus, but the great dissapointment was the lobster tarmidore. It was way too sweet, and had much more taste of the vegetables that were the main part of the dish ( like zuccinni), than of a lobster. When we asked to return the dish and take something instead it for the main course, the cheff refused. The waiter gave us a couple slices of lemon, for squeeze on it and put on it some smoked sause to reduce the sweeteness. It didn't help much and the dish still was not tasty for us. So we had to pay for a course we didn't eat at all. We often visit cheff restaurants, so we know it's not appropriate that we coldn't take another dish instead. We were expected more of a cheff restaurant which ""secret"" it supposed to be.",Pay for a course we didn't eat at al,4410C0955AD59B1250D8026B475AC05A
review_626083500,2018-10-18,42.694443,23.33095,Secret by Chef Petrov,20,I visited this attractive looking restaurant quite early evening having quickly tired of the very limited range and quality of other Sofia restaurants. I had seen positive reviews before arriving so was keen to check it out. It proved to be one of the best places I ate at in the Bulgarian capital and I would very happily return on any future visits. Its appearance is modern and sophisticated and the menu and service were similar. I enjoyed an excellent three course meal which was very well presented and tasted delicious. The beef wellington main was a delight and the foaming dessert truly eye-opening - a real culinary joy! I asked for advice about a good Bulgarian red wine to accompany the food and was very pleased with the server's recommendation. The staff here were friendly and helpful and not at all officious as one sometimes finds in top class restaurants all over the world. The restaurant is not especially cheap by Bulgarian standards but at around 45 euros (£40 GBP) I thought it was very good value indeed for food of such quality. Do give it a try next time you go to Sofia!,An excellent but reasonably priced top end restaurant,4F4D094205B69BD72A698222CD5DD983
review_622795368,2018-10-06,42.694443,23.33095,Secret by Chef Petrov,20,"We ordered the Chef Petrov tasting menu and it was fabulous!!19 courses!!! Incredible tasty, really delicious meals!! Also the wine was really good! Also the services were really nice, the waiter explained each time what the meal contains, really kind, smiling, making you feeling really great! The music inside the restaurant is nice, everything is great!! I would definitely recommend anyone to go there!",Excelent food and services!!,E1AC34825E66F15A25AE45AA09D3735F
review_619023654,2018-09-23,42.694443,23.33095,Secret by Chef Petrov,20,"Chef Petrov, experienced cooking all over the world aznd brought to Bulgaria astonishing nice creations, friendly and discreet staff",top surprises,3791496F018C7A9E08F9E70C830E5B2C
review_616842066,2018-09-15,42.694443,23.33095,Secret by Chef Petrov,20,Service is great and the food is amazing. Very creative and well paired with beautiful wines. Would definitely visit again,The tasting menu with wines is excellent,CF1353AE20461C2052E7F062C8ACE196
review_614993483,2018-09-08,42.694443,23.33095,Secret by Chef Petrov,20,These are just a few of the fab dishes on the very delicious degustation menu- 14 courses!! You must go and try it!,Amazing tasting menu,F52C4904FD1443E9AB3927DAB56EEAC3
review_602196583,2018-08-02,42.694443,23.33095,Secret by Chef Petrov,20,Had an amazing set menu with countless small portions of delicious and inventive dishes. It was quite an experience and I really enjoyed it.,Delicious and original,F2BF50519CF2660755E146A323FD04BE
review_601905639,2018-08-01,42.694443,23.33095,Secret by Chef Petrov,20,Just tried the tasting menu and it was one of the best restaurant I have ever eaten at. Must try it.,Best place in town,DF8DE24357805FC9F6781E51503FE13E
review_601028998,2018-07-30,42.694443,23.33095,Secret by Chef Petrov,20,I've tried the 17 course menu and I was surprised from chef's creativity. Both starters and main dishes were extremely tasty and I liked the description of each plate that waitress gave us.My only complaint is that portions were too small. Prices are acceptable for this kind of restaurant.I recommend this restaurant anyway because food appearance and presentation is very nice and flavors are very unique. Atmosphere is ideal for couples or anyone who wants a peaceful tasty evening!,beautiful plates,4E9F16A3AEB1CB57B86F2E66C5B3AC80
review_598476245,2018-07-22,42.694443,23.33095,Secret by Chef Petrov,20,"Very nice degustation menu at a quite reasonable price if you are from Western Europe. About 45€ for a 15 courses menu. Very nice experience with some dishes with liquid nitrogen that will bring the fun of the smoke in your plate.Service is good, I highly recommend to go if you stay in Sofia.",Excellent degustation menu,13D4F45D83389C6061B6A2F628FF8E6B
review_636709293,2018-11-30,42.690033,23.320543,AleHouse,100,"Very tasty food, beer is also great. Friendly service and smiling people. Also the interior is great. Thanks.",Cool,D757A9A803053D0BB35088ED1593A795
review_632228439,2018-11-09,42.690033,23.320543,AleHouse,100,"We came here in peak hours and missed the seating areas with tap beer. Make sure to be on time with a slightly larger group to get the seats with tap.Nevertheless,the environment was cheerful..menu was good with lot of options and the food was also good.The live beer was good (not very different from normal draft beer) but what we really liked about this place was the service , ambience and the meat!! :)",Very good service and food,C6AC5F8C1B49966471746F5B62CCCD60
review_628896118,2018-10-27,42.690033,23.320543,AleHouse,100,"Great range of beers, good selection of food, desert was amazing... Peter, our waiter, had great sense of humour and was very accommodating. The atmosphere was relaxed with a good mix of music. Live beer was also available at the table.",Excellent find!,97A44C63ABAB16C783347D16192F709E
